"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"605",7.28,2,0,13.61,5.56,3.74,0,14.81,18.16,10.66,151,1,0,"∑Ò",77,123,0,0,200,0,112,229,0,0,0,341,0,0,0,200,239.8,156,196,44,43.8,0,0,7,6.2,20,16.5,50,50.8,77,73.4,2,58
"606",1.62,30.44,0,8.89,3.65,2.43,0,37.19,2.2,7.66,221,159,23449.11667,"∑Ò",172,222,384,10,0,0,286,334,589,6,25,0,0,0,0,394,414,252,289.5,142,124.5,0,0,21,12.3,13,17.5,127,147.7,172,194.4,28,86
"607",5,4.28,8.25,10.59,2.59,1.74,1.96,22.98,20.52,6.31,123.1,39,831.7,"∑Ò",167,244,407,0,0,4,424,418,771,67,0,0,4,0,0,411,629.2,318,451.2,93,178,0,0,63,122.2,6,9.2,84,164.3,167,344.3,23,46
"608",3.84,5,0,0,0,7.69,0,5.64,45.41,6.76,134,0,0,"∑Ò",69,168,214,23,0,0,101,484,528,17,40,0,0,0,0,237,460.9,153,348.3,84,112.7,0,0,17,10.1,8,8.2,36,37.6,69,61,8,60
"609",5,3.3,0.75,3.79,5.53,3.52,0,6.36,15.47,7.63,46.85,0,0,"∑Ò",121,88,114,95,0,0,303,198,162,93,246,0,0,0,0,209,382.4,132,310,77,72.4,0,0,74,83.3,4,7.8,36,137.6,121,235.5,7,31
"610",5,26.2,11.47,8.85,9.66,0,0,30,30,6,160.18,1,0.25,"∑Ò",53,63,102,14,0,0,89,119,149,26,33,0,0,0,0,116,147.4,108,133.7,8,13.7,0,0,12,8,3,2.8,37,50.9,53,61.7,5,31
"611",3.93,11.78,0,191.57,0,53.02,47.53,23.46,12.8,6.92,668.08,7,346.55,"∑Ò",1138,382,1332,32,96,60,1988,724,1751,650,52,162,97,0,0,1520,1886.3,1114,1356.4,406,529.9,0,0,46,91,62,67.1,885,1010.7,1138,1374,26,73
"612",3.99,2.45,0,2.11,0.86,0.58,0,26.15,14.3,5.45,70.06,176,17601.13333,"∑Ò",52,33,2,19,64,0,98,72,12,0,45,113,0,0,0,85,126.1,48,69.8,37,56.3,0,0,3,7.1,3,4,43,54.6,52,70.9,2,17
"613",1.93,0,0,0,0,9.01,0,2.82,2.72,3.4,84,39,42.78333333,"∑Ò",384,494,876,2,0,0,474,842,1288,26,2,0,0,0,0,878,807.7,359,425.4,519,382.3,0,0,66,44.9,23,10.6,280,179.1,384,243.5,24,125
"614",0,25.4,1.2,5,2.04,1.37,0,33.31,8.31,4.98,112.16,252,0,"∑Ò",158,143,275,26,0,0,386,301,456,175,56,0,0,0,0,301,536,196,364,105,171.9,0,0,27,42,18,52.7,91,162.7,158,302.9,16,83
"615",0,4.3,10.6,15.6,4.43,0.82,2.46,123.57,11.21,6.73,201.26,334,0," «",115,55,135,10,21,4,314,137,260,106,38,43,4,0,0,170,364.9,111,293.9,60,71.3,0,0,5,30.1,43,111.6,52,69,115,255.1,9,28
"616",5,3.9,0,3.81,1.56,1.05,0,38.7,11.32,3.79,127.9,224,22695.6,"∑Ò",190,264,454,0,0,0,358,434,709,83,0,0,0,0,0,454,546.1,319,371.8,135,174.2,0,0,32,42,68,93.9,67,96.8,190,254.4,13,75
"617",2.6,14.01,6.6,9.08,3.2,2.14,0,47.89,15.6,12.26,162.3,84,12405.21667,"∑Ò",178,149,327,0,0,0,382,338,633,87,0,0,0,73,54.2,254,495.7,225,352.2,102,197.7,0,0,116,133,11,17.1,43,127.8,178,285.8,9,41
"618",5,1.1,0.15,5.62,2.3,1.54,0,20.26,19.34,5.6,95.25,1,0.633333333,"∑Ò",102,118,220,0,0,0,284,221,486,19,0,0,0,76,75,144,310.1,149,293.4,71,91.7,0,0,64,53.9,3,19.9,19,58.7,102,231.4,6,28
"619",4.46,14.72,15.53,25.57,6.94,3.52,0,21.55,32.39,7.63,127.9,177,7523.366667,"∑Ò",181,191,349,23,0,0,529,453,695,240,47,0,0,0,0,372,792.8,204,380.2,168,412.6,0,0,31,101.5,6,9.4,135,301.2,181,434,10,53
"620",0,8.4,0.75,11.92,4.88,3.27,0,23.39,10.8,6.48,138.25,254,28308.71667," «",70,107,104,53,20,0,231,325,285,51,169,51,0,0,0,177,465.9,109,275.8,68,190.2,0,0,1,1,4,5.3,56,169.7,70,197.1,7,54
"621",5,6.37,0,31.21,6.65,4.46,406.68,23.37,10.78,6.47,592.03,0,0," «",540,479,454,27,0,538,650,591,441,88,30,0,682,0,0,1019,646.2,862,488.4,157,157.8,0,0,168,84.8,35,17.5,258,178.3,540,330.4,24,167
"622",5,0,10.4,6.37,0,0,0,5,15,6,105,0,0,"∑Ò",112,252,364,0,0,0,246,479,714,11,0,0,0,210,299.2,154,239.5,282,413,82,125.7,0,0,92,143.1,6,9.8,6,8.2,112,181.2,22,67
"623",0.93,23.62,30.45,3.86,0.86,0.58,0,34.03,15.05,5.45,129,1180,75.51666667,"∑Ò",123,314,435,2,0,0,284,753,1013,18,6,0,0,17,33.8,420,769.6,277,563.8,160,239.6,0,0,15,29.9,4,7.9,86,155.7,123,218.6,12,137
"624",5,9.9,27.7,6.9,0,0,0,0,20,6,91.5,0,0,"∑Ò",179,313,492,0,0,0,328,602,907,23,0,0,0,0,0,492,667.5,297,387.7,195,279.8,1,0,14,18.4,23,20.1,140,196.3,178,235.2,17,61
"625",5,13.1,0,13.73,5.62,3.78,0,19.83,16.85,4.1,222.3,364,27190.21667," «",442,386,748,80,0,0,1063,1370,1729,562,142,0,0,6,30.1,822,1978.5,565,1412.2,263,596.4,0,0,108,207.7,35,58.2,244,463.6,442,828.5,27,142
"626",0,21.8,0,0.14,0,0,12.25,20.21,10,6,147.4,441,28511.7,"∑Ò",26,26,38,0,0,14,40,41,55,1,0,0,25,0,0,52,50.8,40,45.1,12,5.7,0,0,13,15.2,6,4.8,3,1.7,26,25,5,9
"627",3.84,0.5,2.61,1.16,29.29,7.69,0,5.64,20.41,6.76,137.56,15,60.15,"∑Ò",239,315,123,431,0,0,414,489,204,27,672,0,0,34,71,520,545,372,407.6,182,208.5,0,0,56,62.6,25,30.7,146,186,239,289.9,16,82
"628",6.34,15.66,0,9.21,3.77,2.53,0,47.73,1.83,6.28,183,853,0,"∑Ò",121,165,0,137,149,0,431,481,0,0,462,450,0,0,0,286,767.3,176,468.6,110,298.7,0,0,16,28.2,15,17.8,81,306.2,121,370.8,3,87
"629",0.93,2.45,0,2.11,0.86,13.98,3.43,41.55,11.3,5.45,96.23,97,2082.116667,"∑Ò",59,43,16,0,83,3,168,96,33,2,0,222,7,0,0,102,213.2,81,176.6,21,36.6,0,0,21,21.7,5,9.3,32,107,59,138.8,5,16
"630",0,24.9,19.2,13.55,5.07,2.9,0,24.18,45,4.2,198.16,11,0," «",398,370,727,41,0,0,1054,995,1764,198,87,0,0,0,0,768,1649.3,543,1165.1,226,484.2,0,0,59,108.9,66,194,260,510.9,398,847,28,91
"631",5,0,26.95,14.5,0.87,0,0,47.14,18,6,116.74,112,31975.91667,"∑Ò",285,183,425,43,0,0,384,281,548,50,67,0,0,0,0,468,414.3,302,287.3,166,127,0,0,18,13.6,1,0.5,249,211.8,285,231.8,9,45
"632",5,1.8,0,12.98,0,15.95,0,41.24,12.9,7.3,100.88,61,14615.85,"∑Ò",58,48,86,0,20,0,183,179,217,42,0,103,0,0,0,106,310.5,92,293.1,14,17.4,0,0,9,13.8,13,35.9,28,71.6,58,156.1,4,22
"633",7.2,0,0,18.06,7.38,4.95,0,24.38,11.08,10.36,187,56,865.2333333,"∑Ò",268,227,484,10,0,1,373,350,688,24,10,0,1,36,44.6,459,405.2,323,294,172,155.9,0,0,33,38.7,5,3.2,215,170.9,268,224.1,34,86
"634",5,0,56.7,75.11,0,0,0,10,3,6,188.81,0,0," «",104,40,144,0,0,0,320,134,323,131,0,0,0,0,0,144,369.1,111,311.2,33,58,0,0,5,12.8,49,122.5,41,76.4,104,256.8,4,15
"635",7.28,0.1,42.45,17.21,5.56,3.74,7.35,25.56,38.16,10.66,233.25,10,2124.633333," «",595,884,1419,47,0,13,974,1267,2062,79,85,0,15,0,0,1479,1403.3,921,960.9,558,442.4,0,0,17,9,100,73.1,439,498.5,595,630.4,29,137
"636",2.08,3,0,22.64,9.26,6.21,32.83,63.55,6.76,9.79,279.11,67,7174.483333,"∑Ò",506,292,734,27,0,37,1081,632,1361,233,52,0,67,0,0,798,1304.9,557,945.9,241,358.9,0,0,1,1.2,39,48.7,444,742.1,506,819.9,25,68
"637",2.6,108.48,0,14.03,5.79,3.89,0,68.16,13.64,12.18,321,353,0,"∑Ò",200,0,200,0,0,0,412,0,405,7,0,0,0,192,297,8,11.8,132,211.1,68,97.7,190,0,2,2.6,2,5.1,5,5.8,10,14.4,5,0
"638",2.84,18.29,0,41.77,17.07,11.44,0.98,149.97,73.96,13.5,559.98,4,34.26666667,"∑Ò",529,259,280,506,0,2,1150,590,460,219,1059,0,2,0,0,788,1322.5,621,1077.7,167,244.8,0,0,68,142.5,18,21.4,417,680.3,529,872.5,18,67
"639",6.3,16.56,0,19.74,8.06,5.43,0,62.31,56.76,6.13,349,996,35055.3,"∑Ò",182,215,367,30,0,0,325,415,651,31,58,0,0,19,24.4,378,513.9,317,400.2,80,138.1,8,0,10,15,62,80.9,94,110.8,174,217,21,61
"640",4.34,0.1,0,7.84,3.2,2.16,0,15.66,12.67,11.24,101.52,0,0," «",19,52,36,9,26,0,24,136,109,0,18,33,0,0,0,71,124.4,53,79.3,18,45.1,0,0,3,2.3,2,1,14,10.1,19,13.3,2,32
"641",6.4,17.99,0,38.09,11.65,7.64,0,85.08,12.95,6.61,415.57,1268,38267.36667,"∑Ò",373,383,454,138,164,0,807,683,631,258,305,296,0,0,0,756,1083,537,795.3,219,287.7,5,0,30,30.8,77,104.6,193,373.3,368,603.5,26,107
"642",1.92,26.5,0,7.84,3.2,2.16,3.43,15.66,5.67,11.24,121.93,53,3156.666667,"∑Ò",111,114,215,1,6,3,231,221,338,79,2,26,7,0,0,225,331.5,153,234.3,72,97.2,0,0,2,10.7,13,16.8,81,131.5,111,172.3,7,33
"643",0,0,0,0,0,4.85,0,13.88,29.1,8.53,86,99,30518.81667,"∑Ò",44,54,79,19,0,0,122,155,155,55,67,0,0,46,44.3,52,180.8,65,174.8,33,50.3,0,0,32,56.1,0,0,10,11,44,98.4,12,21
"644",5,15.2,5.85,98.34,20.84,169.33,0,88.93,50.81,6.5,721.14,218,13196.23333," «",128,188,205,17,94,0,280,431,406,84,34,187,0,39,38.8,277,519.6,215,403.5,101,154.9,0,0,36,27,8,6.5,41,44.4,128,214.5,14,74
"645",1.92,7.9,0,7.84,3.2,2.16,0,20.66,2.67,11.24,101.9,52,307.1666667," «",124,80,202,1,1,0,351,191,321,218,1,2,0,0,0,204,434.7,156,365.1,48,69.6,0,0,0,0,90,153.2,26,66.6,124,281.8,6,18
"646",7.6,6.11,0,7.88,3.2,2.14,0,42.89,3.6,12.26,134.8,361,21925.38333,"∑Ò",125,312,416,21,0,0,241,818,950,48,61,0,0,0,0,437,828.5,298,587.8,139,240.8,0,0,4,2.5,19,33.8,70,108.6,125,176,15,87
"647",2.71,162.71,10.8,26.05,50.09,6.45,1.96,89.92,3.52,12.26,499.96,618,0,"∑Ò",748,591,875,460,0,4,1357,941,1182,397,715,0,4,20,45.6,1319,1538.5,1009,1223.3,330,360.8,0,0,42,75.3,93,103.7,600,768.2,748,958.4,29,125
"648",0.7,20.7,19.2,9.22,12.88,1.29,0,8.63,0.94,4.04,125.07,241,40807.51667,"∑Ò",268,237,480,25,0,0,591,506,839,119,139,0,0,102,112,403,722.7,287,513.1,218,321.7,3,0,86,101.5,21,21.7,144,307,265,451.1,22,73
"649",5,13.4,46.86,8.7,0,0,0,26.69,60,0,160.65,251,9187.35,"∑Ò",325,418,743,0,0,0,660,784,1398,46,0,0,0,0,0,743,1055.2,418,689.6,325,365.6,0,0,18,25.1,26,36.4,215,363.4,325,492.2,32,148
"650",7.6,9.21,36.75,17.63,5.9,2.14,3.92,47.89,3.6,12.26,200.82,103,6859.283333," «",174,95,258,7,0,4,664,416,969,82,21,0,8,0,0,269,939.8,177,722.5,92,217.3,0,0,67,400.3,3,15.2,63,125.9,174,573.2,10,46
"651",0.93,16.95,29.8,29.11,1.26,4.18,0,21.15,1.3,5.45,124.3,0,0,"∑Ò",179,122,270,11,20,0,408,227,418,144,35,38,0,0,0,301,474.9,188,329.8,113,145.2,0,0,29,41.1,41,53.4,104,210.3,179,310.5,19,43
"652",0.8,20.2,0,12.15,6.54,3.34,0,38.37,80.09,3.77,268.53,168,41012.71667,"∑Ò",187,184,115,251,0,5,649,466,189,31,890,0,5,0,0,371,903.6,310,773.9,61,129.7,0,0,27,61.3,7,44,137,417.3,187,539.9,15,65
"653",4.84,0.7,0,6.34,2.59,1.74,0,27.82,25.52,6.31,114.54,3,9.45,"∑Ò",70,144,149,65,0,0,107,213,198,23,99,0,0,0,0,214,214.8,158,136.9,56,77.9,0,0,7,5.9,7,5.5,48,49.9,70,67.9,11,48
"654",5,12.4,11.7,20.59,40.84,1.74,0,34.82,12.52,6.31,184.6,141,7043.566667,"∑Ò",274,260,310,224,0,0,788,450,468,133,637,0,0,0,0,534,950.7,356,709.7,178,240.9,0,0,71,68.2,61,190.5,132,354.3,274,644.9,31,78
"655",1.04,10.75,0,5.69,2.32,16.46,0,34.67,25.76,6.11,141.3,32,1834.8,"∑Ò",111,73,85,50,49,0,409,166,132,99,140,204,0,7,7.6,177,470,123,339.1,61,138.6,0,0,43,87,3,3.2,38,182.3,111,352.7,9,23
"656",6.92,0,0,8.14,6.2,2.16,1.47,17.62,12.67,11.24,115.73,29,314.25,"∑Ò",225,138,354,7,0,2,412,179,437,129,22,0,3,52,31.7,311,366.6,250,307.7,113,90.6,0,0,56,72.8,6,45.8,157,167.1,225,291.4,14,36
"657",1.19,15.25,0,23.6,9.64,6.48,0,72.17,29.65,5.61,363,2287,33930.63333,"∑Ò",35,54,85,4,0,0,161,254,318,78,19,0,0,0,0,89,365,49,285.1,40,79.9,0,0,4,14.9,8,13.3,13,38,35,140.9,3,31
"658",0,17.7,47.19,30.89,3.19,2.53,0,139.1,33.48,5.08,287.81,389,26468.21667,"∑Ò",409,438,827,20,0,0,783,756,1356,145,38,0,0,0,0,847,1127.1,577,792.6,270,334.5,0,0,51,60.8,62,114.9,269,374.7,409,591.7,34,135
"659",0.41,1.07,0,2.22,49.06,0.61,0,57.92,43.55,2.39,170.28,480,6605.383333,"∑Ò",199,173,136,236,0,0,562,660,145,81,996,0,0,0,0,372,1027.5,277,778.6,95,248.9,0,0,2,1.3,5,19.4,186,427.6,199,457.1,6,45
"660",5,7.8,0,3,1.23,0.82,0,28.57,11.21,6.73,85.8,70,466.25,"∑Ò",76,117,193,0,0,0,124,205,310,19,0,0,0,11,5.6,182,218.3,128,150.1,65,73.9,0,0,44,30.9,4,12,22,35.9,76,82.4,5,41
"661",0,28.9,44.1,19.46,2.74,0,0,0.03,3,6,120.23,3,8.25,"∑Ò",116,74,186,4,0,0,330,167,459,32,6,0,0,0,0,190,402,120,301.2,70,100.9,0,0,18,41.8,7,24,64,164.6,116,270.8,20,26
"662",2.6,5.48,0,14.03,5.79,3.89,0.98,59.16,15.64,12.18,251.98,272,15447.66667,"∑Ò",143,120,250,11,0,2,399,329,535,151,40,0,2,67,103.8,196,497,176,414.5,87,186.3,0,0,45,109.7,37,102.9,43,83.1,143,328.3,13,39
"663",0,10.6,0,6.34,2.59,1.74,0,27.82,20.52,6.31,124.6,97,3730.2,"∑Ò",93,99,178,14,0,0,170,175,265,65,15,0,0,0,0,192,239.8,137,166.2,55,73.6,0,0,40,32.4,3,2.5,32,70.7,93,118.3,4,36
"664",7.08,9.3,0,22.64,9.26,6.21,0,63.52,2.86,9.79,263.25,858,43312.21667,"∑Ò",400,355,589,117,49,0,1154,791,1188,364,309,84,0,234,269.2,521,1287.9,531,1054.4,224,502.7,0,0,200,430.4,16,37,141,428.8,400,955.5,29,99
"665",2.08,3.6,0,22.64,9.26,6.21,0,13.57,2.86,9.79,192.6,3,83.85,"∑Ò",142,34,176,0,0,0,909,111,262,758,0,0,0,0,0,176,933.9,116,701.6,60,232.4,1,0,6,7.6,24,121.8,96,572.4,141,842,7,24
"666",5,8.2,0,20.81,8.51,5.71,0,32.45,33.36,6.22,235.2,315,12636.53333,"∑Ò",192,251,19,387,37,0,396,513,39,4,784,82,0,0,0,443,685.6,290,449,153,236.7,0,0,39,62,37,35.2,111,190.2,192,295.1,9,95
"667",1.3,16.1,0,14.25,5.83,3.91,0,28.54,14.8,6.15,168.07,321,44775.8,"∑Ò",396,242,269,97,272,0,686,683,378,152,156,683,0,0,0,638,1030.6,410,636.8,228,393.8,0,0,42,45.5,27,36,279,337,396,475.6,19,100
"668",7.01,60.15,0,13.61,5.56,48.73,8.33,81.57,19.71,10.66,330.51,95,6775.166667,"∑Ò",313,174,273,9,192,13,986,544,630,255,22,606,17,0,0,487,1284.6,311,777.3,176,507.3,0,0,12,23.2,99,210.8,183,489.3,313,825.4,24,60
"669",5,4.3,0,6.34,2.59,1.74,0,22.82,20.52,6.31,108.3,144,11351.76667," «",136,117,155,65,33,0,335,228,262,73,176,52,0,0,0,253,425.7,217,348.2,36,77.5,0,0,26,29.3,66,60.1,39,162.3,136,260.8,13,35
"670",1.94,9.4,0,11.67,12.56,3.2,0.98,12.7,2.72,9.14,138.77,54,1355.9," «",302,235,386,150,0,1,712,538,710,133,405,0,2,0,0,537,957.7,419,754.3,118,203.4,0,0,46,56.4,48,82.5,192,372.2,302,543.9,22,50
"671",5,1.1,0,6.34,2.59,1.74,0,27.82,10.52,6.31,100.1,1,0.216666667,"∑Ò",114,100,214,0,0,0,278,237,461,54,0,0,0,0,0,214,400.6,149,294.6,65,106,0,0,24,43,18,27.8,65,134.3,114,213.6,24,35
"672",7.82,19.89,0,113.28,29.66,126.94,124.71,204.06,47.9,13.2,968.24,351,22304.71667,"∑Ò",496,231,423,35,94,175,809,354,567,109,60,164,263,9,4.1,718,755,583,587.3,144,171.8,0,0,50,42.4,129,56.4,227,286.5,496,528.4,24,51
"673",5,0,3.3,9.6,0,54.73,0,0,0,6,94.63,0,0,"∑Ò",95,108,180,0,23,0,239,344,444,32,0,107,0,0,0,203,475.2,148,345.6,55,129.6,0,0,10,39.6,14,42.6,50,76.7,95,190.2,11,40
"674",1.5,10.09,0,12.88,5.02,3.37,0.6,9.82,2.08,7.06,119.57,158,4604.616667,"∑Ò",71,81,123,28,0,1,157,205,250,74,36,0,2,0,0,152,280.4,112,206.5,40,73.9,0,0,2,1.6,3,13.6,46,49,71,117.8,16,33
"675",5,3.1,0,35.08,14.37,9.64,0,22.74,10.49,6.3,297.1,933,24226.11667,"∑Ò",324,441,704,37,24,0,665,892,1201,219,66,71,0,0,0,765,1145.3,490,730.2,275,415.1,0,0,80,139.3,36,38.1,192,285.5,324,487.7,18,93
"676",5,5,75.02,63.57,0,0,0,1.3,0,6,243.89,2,12.35,"∑Ò",183,131,314,0,0,0,715,356,846,225,0,0,0,0,0,314,906.9,220,645.5,94,261.4,0,0,60,261.8,10,45.3,88,290.2,183,615.9,11,53
"677",1.38,5.33,0,7.57,3.11,2.07,0,31.66,1.88,6.52,163.29,338,27951.8,"∑Ò",193,250,376,67,0,0,455,726,920,95,166,0,0,7,11,436,933.8,359,735.9,84,208.9,0,0,44,67.1,9,11.9,95,176.3,193,349.9,23,94
"678",6.92,1.2,0,7.84,3.2,2.16,1.96,109.39,36.67,11.24,225.19,143,1780.05,"∑Ò",81,124,184,17,0,4,163,244,304,56,43,0,4,0,0,205,291.2,167,246.9,38,44.2,0,0,48,47.2,1,1.1,29,67.3,81,116.8,7,28
"679",5,6.71,0,3.71,0.55,0.37,273.65,22.77,18.04,4.82,346.73,1,1.066666667,"∑Ò",112,209,88,0,0,233,221,448,129,5,0,0,535,0,0,321,503.5,279,398.3,42,105.2,0,0,39,43.6,0,0,70,115,112,160.7,5,21
"680",0,9.3,108,9.71,0.04,0.03,0,50.52,22.4,0.25,201.13,156,27029.45,"∑Ò",338,281,618,1,0,0,845,590,1276,158,1,0,0,0,0,619,1125.7,474,874.2,145,251.5,0,0,22,60.9,66,136.7,224,440.6,338,671.6,20,76
"681",0,62.9,36.3,82.23,0.58,0,70.65,12.56,23,6,412.75,37,5529.633333,"∑Ò",220,321,460,2,0,79,397,690,818,131,3,0,135,0,0,541,805.6,437,652.8,104,152.8,0,0,37,26.1,20,37.9,137,191.5,220,277.2,22,110
"682",6.3,30.06,0,19.74,8.06,5.43,0,62.31,32.06,6.13,337.8,406,31171.8,"∑Ò",205,167,171,46,155,0,643,408,267,131,178,475,0,39,32.7,333,828.9,252,709,120,152.7,0,0,44,49.7,12,19.3,106,264.9,205,537.2,25,59
"683",3.84,0,0,0,0,7.69,0,10.64,5.41,6.76,94,0,0,"∑Ò",124,76,200,0,0,0,222,123,334,11,0,0,0,0,0,200,241.5,90,136.3,110,105.2,0,0,8,10.3,4,4.9,95,105.2,124,155.4,8,27
"684",0,6.4,0,5.64,2.3,1.55,0,20.3,29.36,5.62,105.6,244,9754.233333," «",137,229,353,0,13,0,278,365,547,63,0,33,0,0,0,366,446.3,235,281.6,131,164.7,0,0,7,20.9,2,1.3,101,148.7,137,202.2,8,51
"685",6.92,0.2,0,13.11,4.78,2.16,0,15.66,17.67,11.24,116.05,2,0.433333333,"∑Ò",137,127,224,40,0,0,195,185,311,16,53,0,0,0,0,264,227.3,182,139.6,82,87.7,0,0,12,6.2,9,6.9,98,86.9,137,118.4,11,31
"686",4.19,2.2,0,1.34,0.55,0.37,0,33.51,64.04,4.82,122.13,169,14729.78333," «",56,122,177,1,0,0,94,177,270,0,1,0,0,74,74.7,104,103.9,127,125.8,51,52.9,0,0,28,30.3,0,0,16,14.6,56,64.6,5,28
"687",6.04,2.75,0,5.69,2.32,1.56,0,34.66,1.45,6.12,94,135,36976.1,"∑Ò",60,54,88,16,10,0,151,181,225,65,20,22,0,0,0,114,273.5,83,185.6,31,87.9,0,0,4,4,22,21.5,26,72.7,60,119.8,5,32
"688",5,40.39,23.87,18.68,1.74,46.25,0,10.09,33.05,6.1,189.55,172,2671.7,"∑Ò",280,285,468,49,48,0,573,555,738,63,97,230,0,0,0,565,835.2,328,506.6,237,328.6,0,0,6,12.8,37,36.2,161,271.1,280,425.9,22,91
"689",2.28,0.8,0,13.61,5.56,3.74,0,44.72,8.16,10.66,164.71,287,25044.85,"∑Ò",161,194,322,33,0,0,369,406,575,132,68,0,0,0,0,355,593.8,260,448.6,95,145.2,0,0,29,73.3,10,22.6,118,182,161,284.9,11,35
"690",1.18,2.49,0,6.44,2.63,1.76,0,26.94,11.58,5.54,149,1149,23394.15,"∑Ò",173,153,326,0,0,0,403,294,613,84,0,0,0,0,0,326,520.9,247,401.9,79,118.9,0,0,48,36.5,9,15.6,96,195.7,173,312.9,13,49
"691",7.71,46.79,0,39.41,9.59,6.45,4.41,80.92,24.52,12.26,370.55,103,2351.25,"∑Ò",778,566,1273,26,38,7,1229,914,1872,168,34,60,9,736,717.1,608,723.4,846,921.7,498,518.9,0,0,448,432.3,56,83.3,189,180.9,778,815.4,74,140
"692",6.4,17.99,0,27.81,11.36,7.64,0,85.08,1.95,6.61,394,238,10398.4,"∑Ò",354,514,659,209,0,0,558,823,919,208,254,0,0,0,0,868,904,589,676.4,279,227.6,0,0,94,66.3,17,10.2,232,261.3,354,370.8,35,125
"693",5,0.8,0.75,28.87,4.88,3.27,0,35.24,10.8,6.48,164.35,117,23755.13333," «",127,64,82,8,101,0,778,234,137,192,68,615,0,0,0,191,912.1,123,558,68,354.2,0,0,10,41.4,26,137.5,85,520.3,127,714.9,8,37
"694",1.9,4.1,0,10.36,4.21,2.84,2.45,43.29,2.58,8.9,210.54,110,8283.9,"∑Ò",38,78,39,37,36,4,193,183,71,37,139,124,5,0,0,116,316.1,96,275.5,20,40.7,0,0,12,57.5,1,1.5,18,71,38,175.5,3,22
"695",0,7,0,3,32.25,37.6,0,14.57,23.21,6.73,145.8,39,4439.166667,"∑Ò",182,202,23,152,209,0,549,631,58,19,407,696,0,0,0,384,981.1,274,687.8,110,293.3,0,0,49,126,8,10,106,243.1,182,460.4,12,56
"696",2.28,7.5,0,13.61,5.56,3.74,0,14.81,8.16,10.66,141.5,1,0.2," «",265,176,343,68,30,0,493,415,627,93,105,83,0,0,0,441,675.5,313,507.3,128,168.2,0,0,39,41.3,33,42,182,253.4,265,356.2,14,72
"697",5,4.6,0,8.3,2.59,1.74,0,22.82,15.52,6.31,105.66,0,0,"∑Ò",37,83,118,2,0,0,87,194,222,56,3,0,0,0,0,120,215.8,78,109.6,42,106.2,0,0,12,8.9,1,0.3,16,10.5,37,67.2,4,37
"698",5.22,3.85,0,59.12,3.34,2.05,0,34.25,2.53,8.54,176.96,0,0,"∑Ò",89,75,156,8,0,0,394,146,255,275,10,0,0,0,0,164,453.7,112,322.1,52,131.6,0,0,7,8.6,11,18.8,39,122,89,348.6,10,48
"699",6.92,7.8,12,24.94,22.55,2.16,0,219.49,2.67,11.24,354.08,84,1533.383333," «",108,93,96,105,0,0,686,464,332,368,450,0,0,0,0,201,1043.8,120,742.7,81,301.1,0,0,26,93.1,9,114.6,39,144.3,108,630.8,12,43
