"…Ë±∏±‡¬Î","≤ ¡Â∑—","∂Ã–≈∑—","±æµÿ”Ô“ÙÕ®ª∞∑—","≥§Õæ”Ô“ÙÕ®ª∞∑—"," °ƒ⁄”Ô“Ù¬˛”Œ∑—"," °º ”Ô“Ù¬˛”Œ∑—","π˙º ”Ô“Ù≥§Õæ∑—","…œÕ¯º∞ ˝æ›Õ®–≈∑—","◊€∫œ‘ˆ÷µ∑˛ŒÒ∑—","¿¥µÁœ‘ æ∑—","◊‹∑—”√","…œÕ¯¥Œ ˝","…œÕ¯ ±≥§"," «∑Ò—”≥ŸΩ…∑—","÷˜Ω–¥Œ ˝","±ªΩ–¥Œ ˝","±æµÿÕ®ª∞¥Œ ˝"," °ƒ⁄¬˛”ŒÕ®ª∞¥Œ ˝"," °º ¬˛”ŒÕ®ª∞¥Œ ˝","π˙º ¬˛”ŒÕ®ª∞¥Œ ˝","÷˜Ω–Õ®ª∞∑÷÷” ˝","±ªΩ–Õ®ª∞∑÷÷” ˝","±æµÿÕ®ª∞∑÷÷” ˝","≥§Õæ”Ô“ÙÕ®ª∞∑÷÷” ˝"," °ƒ⁄¬˛”ŒÕ®ª∞∑÷÷” ˝"," °º ¬˛”ŒÕ®ª∞∑÷÷” ˝","π˙º ¬˛”ŒÕ®ª∞∑÷÷” ˝","»∫ƒ⁄Õ®ª∞¥Œ ˝","»∫ƒ⁄Õ®ª∞∑÷÷” ˝","»∫Õ‚Õ®ª∞¥Œ ˝","»∫Õ‚Õ®ª∞∑÷÷” ˝","√¶ ±Õ®ª∞¥Œ ˝","√¶ ±Õ®ª∞∑÷÷” ˝","œ– ±Õ®ª∞¥Œ ˝","œ– ±Õ®ª∞∑÷÷” ˝","∫Ù◊™¥Œ ˝","≤¶¥ÚÀ˚Õ¯øÕ∑˛¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞¥Œ ˝","≤¶¥Ú÷–µÁ–≈Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞¥Œ ˝","≤¶¥Ú÷–¡™Õ®Õ®ª∞∑÷÷” ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞¥Œ ˝","≤¶¥Ú÷–“∆∂ØÕ®ª∞∑÷÷” ˝","≤¶¥ÚπÃª∞Õ®ª∞¥Œ ˝","≤¶¥ÚπÃª∞Õ®ª∞∑÷÷” ˝","÷˜Ω–Õ®ª∞¡™œµ»À ˝¡ø","±ªΩ–Õ®ª∞¡™œµ»À ˝¡ø"
"606",1.62,13.44,0,8.89,3.65,2.43,0,37.19,2.2,7.66,204,169,21718.58333,"∑Ò",167,209,371,4,0,1,300,361,648,3,7,0,3,0,0,376,455.4,226,309.1,150,146.4,0,0,16,16.4,18,51.9,120,122.6,167,206.1,20,66
"607",5,12.3,3.45,6.35,2.59,1.74,0,22.8,20.52,6.31,119.75,58,888.5166667,"∑Ò",148,242,387,3,0,0,321,402,639,81,3,0,0,0,0,390,529.4,299,401.1,91,128.3,0,0,65,94.5,6,8.5,68,128,148,255.7,14,44
"608",3.84,5,0,0,0,7.69,0,5.64,35.41,6.76,124,103,1914.233333,"∑Ò",77,218,257,38,0,0,150,473,553,16,54,0,0,0,0,295,468.7,205,345.5,90,123.2,0,0,15,10.6,5,3.2,52,88.9,77,106.4,7,66
"609",5,1.3,0,1.76,1.76,3.52,0,6.36,15.47,7.63,38.3,0,0,"∑Ò",94,60,49,105,0,0,216,177,72,20,301,0,0,0,0,154,308.1,86,147,68,161.1,0,0,53,48.1,11,34.8,29,78.7,94,162.1,4,26
"610",5,5.94,6.84,31.08,20.85,0,12.18,30,30,6,180.89,0,0,"∑Ò",37,31,37,25,0,6,124,63,59,57,61,0,10,0,0,68,151.5,52,109.2,16,42.4,0,0,5,11.1,2,4.5,25,64.8,37,101.4,3,17
"611",3.93,12.6,0,649.04,0,115.79,50.23,23.46,12.86,6.92,1191.87,0,0,"∑Ò",889,271,910,30,199,21,1540,431,1044,480,85,295,67,0,0,1160,1336.4,805,871.7,355,464.7,0,0,31,78.3,52,51.2,729,790.7,889,1049.5,21,54
"612",5.22,2.46,0,2.11,0.86,0.58,0,93.3,14.29,5.45,138.44,168,29254.08333," «",11,7,0,16,2,0,17,13,0,0,27,3,0,0,0,18,21.1,12,17.1,6,4,0,0,1,0.6,1,1,9,10.5,11,12,0,0
"613",1.93,0,0,0,0,9.01,0,2.83,2.71,3.4,84,0,0,"∑Ò",306,315,620,1,0,0,380,500,869,10,1,0,0,0,0,621,518.7,220,219.1,401,299.6,0,0,46,18.7,30,24.5,224,151.5,306,197.1,16,100
"614",0,3.6,0.45,5.2,2.12,1.42,0,68.44,8.62,5.17,126.74,306,0,"∑Ò",114,106,217,3,0,0,240,200,315,115,10,0,0,0,0,220,327.3,124,191.8,96,135.5,0,0,24,27.3,20,22.8,53,83.4,114,183.5,10,56
"615",5,4.2,10,5.6,1.23,3.62,0,123.57,11.21,6.73,192.6,252,0,"∑Ò",72,40,80,0,32,0,237,138,179,65,0,131,0,0,0,112,318.6,79,258.4,33,60.2,0,0,10,20.2,21,63.4,16,41.6,72,200.1,10,31
"616",5,3.2,0.3,3.81,1.56,1.05,0,43.7,11.32,3.79,132.6,182,23626.23333,"∑Ò",160,222,382,0,0,0,274,352,552,74,0,0,0,0,0,382,419,258,275.8,124,143.1,0,0,22,26.9,38,47.7,63,58.2,160,187.1,11,52
"617",2.6,5.51,0,7.83,3.25,2.14,0,47.89,5.6,12.26,136,93,12288.95,"∑Ò",117,91,183,1,24,0,307,215,376,50,8,88,0,51,85.3,157,327.4,142,302.8,66,109.9,0,0,83,139.5,10,35.3,21,72.5,117,248.6,7,25
"618",5,0.8,0,5.63,2.3,1.54,0,20.24,9.34,5.6,84.8,1,0.866666667," «",105,131,236,0,0,0,270,340,606,4,0,0,0,58,72.9,178,403.7,153,346.3,83,130.2,0,0,47,57.2,6,8,37,56,105,206.8,6,36
"619",4.27,0.94,7.17,18.09,1.76,13.17,0,15.63,42.81,7.63,107.06,100,6089.916667,"∑Ò",161,138,251,15,33,0,460,326,462,228,25,71,0,0,0,299,632.7,206,413.5,93,219.3,0,0,32,61.4,7,16.6,114,284.4,161,380.1,9,53
"620",0,0.9,0.15,11.92,4.88,3.27,0,23.38,10.8,6.48,130.25,465,20138.18333," «",26,90,89,8,19,0,71,230,210,46,12,33,0,0,0,116,241.4,62,127.8,54,113.6,0,1,3,9.2,1,5.3,20,42.6,26,57.7,2,47
"621",5,12.08,0,22.24,7.44,12.46,365.15,23.37,10.78,6.47,556.03,0,0," «",550,591,404,87,135,515,645,730,384,90,112,154,635,0,0,1141,733.3,877,561.6,264,171.8,0,0,165,88,27,10.6,320,211.2,550,337.8,14,168
"622",5,0,31.6,2.66,2.34,0,0,5,15,6,110.6,0,0,"∑Ò",132,97,224,5,0,0,202,156,347,5,6,0,0,158,170.3,71,69.2,203,214.6,26,24.9,0,0,76,77,3,3.2,27,29.5,132,133.1,21,18
"623",0.93,4.47,50.02,4.56,1.39,0.58,0,34.06,15.07,5.45,130.7,827,47.68333333,"∑Ò",173,247,415,5,0,0,402,638,1000,34,6,0,0,11,66.9,409,757.1,264,567.8,157,256.4,0,0,40,72.9,16,10.1,99,188.1,173,316.3,14,112
"624",5,12,12.6,1.8,0.49,0,0,0,20,6,73.89,0,0,"∑Ò",144,197,340,1,0,0,211,367,571,6,1,0,0,0,0,341,397.7,256,304.5,85,93.2,0,0,17,12.2,15,11.9,106,105.1,144,133.7,13,54
"625",5,6.6,4.5,13.73,5.62,3.78,0,19.83,6.85,4.1,210.1,177,21600.16667,"∑Ò",226,236,442,20,0,0,764,629,798,532,63,0,0,3,1.7,459,1156.8,269,709.4,193,449,0,0,29,63.6,30,105.3,122,356.4,226,655.3,14,117
"626",0,25.51,0,1.33,0.78,0,6.37,20,10,6,146.99,408,20691.01667,"∑Ò",23,31,44,2,0,8,36,43,60,4,2,0,13,0,0,54,47.1,45,37.3,9,9.8,0,0,7,9.2,10,6.7,4,5,23,21.8,5,9
"627",3.84,0.1,0,0,1.45,7.69,0,5.64,20.41,6.76,105.55,31,946.4166667,"∑Ò",156,252,68,340,0,0,283,361,91,9,544,0,0,12,9.5,396,420.9,277,299.6,131,130.8,0,0,28,21,18,17.6,98,144.9,156,196.5,11,69
"628",6.34,15.66,0.15,9.21,58.37,2.53,0,47.73,1.87,6.28,237.75,820,0,"∑Ò",162,131,8,285,0,0,815,424,10,1,1228,0,0,0,0,293,1092.3,202,757.4,91,334.9,0,0,30,121.5,24,136.4,102,462.9,162,737.1,4,76
"629",2.6,5.51,0,7.83,3.25,2.14,0,72.87,13.6,12.26,168.98,171,4355.45," «",39,45,0,0,84,0,59,114,0,0,0,173,0,0,0,84,128.2,61,100.4,23,27.7,0,0,18,19.8,10,10.7,11,9.1,39,39.6,1,20
"630",0,6,0.15,11.31,4.63,3.1,0,25.28,45.51,4.51,163.9,1,0,"∑Ò",208,293,432,69,0,0,479,673,900,114,138,0,0,0,0,501,904.9,346,631.2,155,273.7,0,0,18,19.5,49,70.2,131,264.3,208,378.5,21,85
"631",5,0,23.35,16.53,5.22,0,0,12.17,18,6,84.55,182,28782,"∑Ò",241,178,398,21,0,0,373,270,538,57,48,0,0,0,0,419,419.2,270,271.9,149,147.3,0,0,14,10.4,4,18.3,214,206.3,241,243.1,8,48
"632",0,1.3,0,0.87,0,0,0,45.15,8.52,4.82,59.82,87,12123.7,"∑Ò",16,17,27,0,6,0,43,44,70,6,0,11,0,0,0,33,69.5,29,63.9,4,5.6,0,0,1,3.8,7,20.6,8,11.1,16,35.4,0,11
"633",7.2,0,0,18.06,7.38,4.95,0,24.42,11.08,10.32,187,565,7988.35,"∑Ò",169,168,313,24,0,0,220,268,436,23,29,0,0,30,24.4,307,277.6,200,185.2,137,116.8,0,0,17,18.3,1,0.3,137,94.6,169,124.5,16,67
"634",5,0,31.2,15.47,3.9,0,0,10,3,6,107.57,0,0,"∑Ò",59,36,90,5,0,0,137,110,211,26,10,0,0,0,0,95,196.8,81,170.8,14,26.1,0,0,4,6.1,17,44.4,31,40.9,59,103.8,2,14
"635",7.28,0.3,31.2,16.16,5.56,3.74,0,47.55,66.12,10.66,264.19,67,15035.26667,"∑Ò",562,705,1266,1,0,0,885,987,1820,51,1,0,0,4,12.1,1263,1115.3,699,660.1,568,467.3,0,0,18,18.4,115,94.1,411,417.5,562,550.6,22,112
"636",2.08,1.9,0,22.64,9.26,6.21,6.37,13.61,2.86,9.76,197.27,38,7625.716667,"∑Ò",351,231,566,10,0,6,897,514,1101,261,36,0,13,0,0,582,1119.8,389,806.9,193,312.8,0,0,11,18.9,20,22.3,293,637.3,351,728.2,24,64
"637",6.3,5.48,0,11.87,4.86,3.27,0,54.55,11.82,6.09,249,276,0,"∑Ò",125,0,125,0,0,0,309,0,296,13,0,0,0,109,220.8,16,22.9,95,185,30,58.7,106,0,3,5.8,1,0.5,9,17.6,19,28.6,7,0
"638",2.84,18.29,0,41.66,17.07,11.44,22.15,149.97,32.07,13.5,539.15,1,0.233333333,"∑Ò",339,211,189,340,0,21,809,491,262,94,909,0,35,0,0,550,1011.8,455,826.2,95,185.6,0,0,45,149.3,5,5.1,272,435.1,339,630.7,16,64
"639",6.3,20.12,0,19.74,8.06,5.43,33.66,108.52,56.76,6.13,432.43,710,27568.7," «",178,179,317,5,21,14,386,373,627,46,6,46,34,12,28.3,345,550.7,291,479.6,66,99.4,5,0,10,43.2,51,71.2,89,104.6,173,289,16,62
"640",6.92,0,0,7.84,3.2,2.16,0,15.66,12.66,11.24,104,0,0,"∑Ò",63,41,78,5,21,0,101,56,95,33,6,23,0,0,0,104,96.3,63,59.7,41,36.6,0,0,4,2.3,9,4.3,50,57.6,63,64.2,2,24
"641",6.4,17.89,0,27.81,28.81,7.64,3.92,85.08,12.95,6.61,426.37,456,38064.03333,"∑Ò",307,378,185,419,74,7,667,780,264,50,959,166,8,0,0,685,1080.1,477,800,208,280.1,0,0,19,33,56,69.9,188,350.2,307,506.1,15,95
"642",1.92,2.6,0,7.84,3.2,2.16,0,15.66,5.66,11.24,94.6,37,5803.533333,"∑Ò",127,94,211,6,4,0,222,202,361,46,7,10,0,0,0,221,307.2,171,217.5,50,89.7,0,0,1,0.9,13,15.6,103,128.9,127,154.3,9,33
"643",0,1.73,2.52,0.84,0.84,4.86,0,13.92,32.15,8.56,95.15,85,27486.21667,"∑Ò",63,50,89,24,0,0,220,106,158,74,94,0,0,51,48,62,214.6,68,195.2,45,67.4,0,0,38,36.9,0,0,21,124.3,63,186.4,16,25
"644",5,7.9,1.65,189.44,19.26,43.53,0,88.93,20.81,6.5,641.76,210,15466.88333,"∑Ò",224,241,169,33,263,0,456,485,293,83,76,489,0,61,74.9,404,617.9,305,505.7,160,187.2,0,0,58,69,18,11.3,74,54.3,224,335.3,11,92
"645",1.92,5,0,7.84,3.2,2.16,0,20.66,2.66,11.24,99,44,369.4166667,"∑Ò",67,56,113,3,7,0,115,81,160,22,3,11,0,0,0,123,126.8,90,101.8,33,25,0,0,0,0,38,23.6,22,44.3,67,77.5,5,14
"646",7.6,5.51,0,9.28,3.25,2.14,0,42.89,3.6,12.26,135.45,513,13052.1,"∑Ò",63,140,180,10,13,0,161,429,487,52,22,29,0,0,0,203,485.8,154,318.1,49,167.8,0,0,7,7.6,4,11.9,42,94,63,129.5,6,46
"647",7.6,148.66,1.05,25.45,22.94,6.45,0,89.92,3.52,12.26,451.45,570,0," «",603,450,701,352,0,0,1099,718,878,326,613,0,0,10,15.9,1043,1252.5,779,972.5,274,295.9,0,0,38,55.7,107,131.2,440,575.9,603,775.9,20,105
"648",0.76,0.4,0,5.17,2.11,1.41,0,9.43,1.03,4.41,76.59,149,40216.18333,"∑Ò",134,153,275,12,0,0,219,361,455,49,76,0,0,58,54,229,370,195,301.9,92,122.2,3,0,43,35.2,5,5.4,71,93.6,131,141.7,9,45
"649",5,5,0,0,0,0,0,8.64,60,0,78.64,196,5916.7,"∑Ò",88,239,327,0,0,0,150,546,687,9,0,0,0,0,0,327,512.7,196,362.1,131,150.6,0,0,1,1.7,6,5.8,46,72.9,88,101.1,10,96
"650",7.6,5.51,25.2,7.98,3.25,2.14,0,47.89,3.6,12.26,169.35,50,2893.3,"∑Ò",106,58,158,6,0,0,499,415,845,53,16,0,0,0,0,164,822.5,97,633.1,67,189.4,0,0,55,341,3,1.9,24,50.5,106,438.1,5,28
"651",0.93,6.36,16.4,4.51,3.46,0.58,0,21.15,1.29,5.45,74.3,0,0,"∑Ò",101,88,149,15,25,0,207,177,261,54,22,47,0,0,0,189,286.9,116,160.6,73,126.3,0,0,14,36.9,26,36.4,57,79.8,101,156,14,33
"652",0.85,23.92,0,12.92,5.28,3.55,0,40.79,70.15,4.01,271.29,240,40158.63333,"∑Ò",99,102,138,51,0,12,290,325,360,28,196,0,31,0,0,201,506.2,178,456.1,23,50.2,0,0,16,26.7,2,4.4,76,187.6,99,237.8,8,40
"653",5,0.1,0,6.35,2.59,1.74,1.96,27.8,25.52,6.31,116.06,12,381.7833333,"∑Ò",51,124,115,56,0,4,64,165,141,11,73,0,4,0,0,175,135.5,123,98,52,37.5,0,0,3,2.2,1,0.4,39,30.6,51,38,4,44
"654",5,1.1,17.55,9.05,19.39,1.74,0,22.8,12.52,6.31,134.15,75,4029.05,"∑Ò",349,355,432,272,0,0,607,606,649,99,465,0,0,0,0,704,830.2,457,540.9,247,289.4,0,0,105,113.1,47,53.7,186,231.2,349,417,28,108
"655",1.04,2.75,0,5.69,2.32,1.56,0,34.67,24.76,6.11,117.3,5,1175.15,"∑Ò",127,85,105,23,84,0,262,156,129,86,45,158,0,9,3.2,203,305.7,130,196,82,112.9,0,0,36,48.3,11,11.7,55,66.5,127,199,17,41
"656",6.92,0,0,7.84,3.2,2.16,0.49,15.66,4.66,11.24,101.49,17,292.3166667,"∑Ò",236,127,349,13,0,1,341,190,474,42,14,0,1,24,12.8,339,334.2,258,260.8,105,86.2,0,0,62,55.9,11,26.1,145,123.9,236,220,18,34
"657",1.19,15.18,0,23.6,9.64,6.48,0,72.17,29.65,5.61,363,1626,25256.3,"∑Ò",57,62,108,11,0,0,181,266,360,70,17,0,0,0,0,119,384.6,62,257.5,57,127.1,0,0,20,38.9,7,7.6,15,21.3,57,150.5,4,32
"658",1.04,4.15,63,18.89,2.77,1.56,0,215.34,29.46,6.11,375.72,372,22971.96667,"∑Ò",393,374,744,23,0,0,751,624,1191,141,43,0,0,0,0,767,992.1,536,698.2,231,293.9,3,0,85,114.7,68,100.5,222,316.6,390,543.6,32,109
"659",0,0,0,0,0,0,1.47,126.07,117.78,0,253.02,928,24172.91667,"∑Ò",99,131,184,44,0,2,147,256,218,89,93,0,3,0,0,230,279.4,191,213.5,39,65.9,0,0,1,0.6,2,1.2,96,92.5,99,94.3,7,33
"660",5,2,0,3,1.23,0.82,0.98,27.1,11.21,6.73,79.51,66,446.5666667,"∑Ò",65,95,150,2,7,1,104,156,231,16,3,8,2,18,22.4,142,153.5,114,129.2,46,46.7,0,0,27,30.2,3,0.8,28,30.4,65,69.8,9,29
"661",0,4.9,26.55,0,3.82,0,0,0,3,6,60.27,0,0," «",68,54,117,5,0,0,184,136,312,0,8,0,0,0,0,122,249.3,102,213.8,20,35.5,0,0,4,5.3,5,8.4,39,94.8,68,145.9,13,21
"662",2.6,5.48,0,14.03,5.79,3.89,0,59.16,5.64,12.18,241,310,13291.25,"∑Ò",91,121,185,8,19,0,274,503,650,69,29,29,0,59,147.7,153,516.3,144,528.1,68,135.9,0,0,40,74.8,23,75.2,20,64.6,91,224.5,10,36
"663",0,0.8,0,6.35,2.59,1.74,0,27.8,20.52,6.31,114.8,191,8240.1,"∑Ò",62,97,132,27,0,0,141,252,310,47,36,0,0,0,0,159,307.7,129,218.2,30,89.6,0,0,15,11.1,6,4.6,29,84.6,62,108.7,6,31
"664",7.08,0,0,22.64,9.26,6.21,0,63.61,2.86,9.76,254,543,38518.56667,"∑Ò",184,234,213,30,175,0,456,438,403,89,58,344,0,67,91.7,351,578.9,298,424.6,120,246,0,0,59,145.7,5,27.9,89,143.7,184,362.5,21,78
"665",2.08,1.7,0,22.64,9.26,6.21,0,13.61,2.86,9.76,190.7,0,105.3833333,"∑Ò",250,21,271,0,0,0,1011,54,405,660,0,0,0,0,0,271,927.7,171,687,100,240.7,50,0,29,48.4,16,37.2,119,608.3,200,806,10,18
"666",5,5,0,20.81,8.51,5.71,0,32.45,33.36,6.22,232,255,10148.75,"∑Ò",171,247,0,271,147,0,332,448,0,0,589,191,0,0,0,418,562.8,293,398,125,164.8,0,0,36,32.5,22,35.3,106,167.3,171,238.6,6,82
"667",1.4,87.3,0,15.35,6.28,4.21,379.79,29.21,14.96,6.62,628.24,254,30822.66667,"∑Ò",346,141,415,33,25,14,642,422,698,229,80,34,23,0,0,487,801.2,286,565.6,201,235.6,0,0,41,39.4,24,57.4,242,312.6,346,451,18,68
"668",6.64,5.76,0,13.61,5.56,3.74,0,72.77,130.84,10.66,326.2,332,6109.666667," «",209,129,0,0,338,0,611,308,0,0,0,919,0,0,0,338,756.4,227,477.8,111,278.7,0,0,14,36.1,68,187.3,123,275,209,513.6,11,42
"669",5,1.3,1.5,6.35,2.59,1.74,0,25.14,10.52,6.31,99.14,134,7707.416667,"∑Ò",84,66,97,38,15,0,183,105,144,40,84,20,0,0,0,150,210.8,114,169,36,41.8,0,0,20,23.7,40,40.6,21,64.2,84,142.3,8,23
"670",1.96,3.9,0,11.78,4.81,3.24,0,12.82,2.72,9.22,125.57,59,1935.25,"∑Ò",120,102,9,213,0,0,578,400,25,0,953,0,0,0,0,222,869.4,170,709,52,160.4,0,0,11,31.6,28,222.4,79,262,120,516.9,5,32
"671",5,0.8,0,6.35,2.59,1.74,0,27.8,10.52,6.31,99.8,3,22.96666667," «",99,95,194,0,0,0,239,218,457,0,0,0,0,0,0,194,360.7,128,239.4,66,121.3,0,0,17,30.5,16,30.2,56,117.7,99,191.7,11,30
"672",7.82,20.53,0,96.07,26.5,14.11,113.85,204.06,47.93,13.2,824.82,118,5838.5,"∑Ò",426,207,442,38,0,153,714,314,483,253,45,0,247,15,5.2,618,667.5,513,495.2,120,177.5,0,0,37,22.7,145,76.6,180,227.7,426,470.9,18,49
"673",5,0,0,0.6,2.35,29.31,0,0,0,6,59.26,0,0,"∑Ò",26,25,31,4,16,0,56,100,80,2,5,69,0,0,0,51,132.7,34,105,17,27.8,0,0,3,7.5,7,18.9,8,6.4,26,43.5,6,19
"674",1.5,14.8,0,22.22,5.6,3.37,0,9.82,2.08,7.06,133.6,123,3148.716667,"∑Ò",31,53,74,10,0,0,59,145,153,38,13,0,0,0,0,84,157.9,64,137.2,20,20.7,0,0,1,0.3,1,0.3,13,6.5,31,41.4,4,24
"675",7.28,2,0,13.61,5.56,3.74,0,33.68,3.12,10.66,154.87,769,21556.51667,"∑Ò",257,313,504,0,66,0,589,707,936,222,0,138,0,0,0,570,1004.2,355,684.3,215,320,0,0,80,91,42,81.8,126,270.1,257,457.3,13,74
"676",5,5,17.94,4.68,0,0,0,1.12,0,6,127.74,4,14.2,"∑Ò",97,69,166,0,0,0,367,352,617,102,0,0,0,0,0,166,642.6,109,531.4,57,111.3,0,0,30,118.8,5,20.5,52,168.2,97,326.4,6,37
"677",1.38,3.88,0,20.87,3.1,2.07,0,31.61,1.88,6.5,174.92,410,22809.81667," «",129,156,283,2,0,0,379,653,927,103,2,0,0,7,14.1,278,868.5,192,620.3,93,262.3,0,0,45,44.8,5,21.1,47,164.4,129,306.7,10,59
"678",6.92,0.7,0,7.84,3.2,2.16,1.47,55.79,12.66,11.24,146.3,113,1479.75,"∑Ò",68,78,117,27,0,2,91,110,154,7,37,0,3,0,0,146,121.7,118,100.9,28,20.8,0,0,38,27,0,0,16,18.4,68,55.2,3,19
"679",5,3.79,0,4.5,0.55,0.37,218.55,22.77,18.04,4.82,289.5,1,1.05,"∑Ò",96,215,116,0,0,195,159,455,151,18,0,0,445,0,0,311,444.3,262,332.4,49,112,0,0,14,14.4,1,1.3,76,88.6,96,105.6,5,27
"680",0,0.3,0,0,0,21.6,0,395.9,25,0,442.8,184,29577.05,"∑Ò",171,150,258,7,56,0,388,322,439,64,19,188,0,0,0,321,552,263,448.2,58,103.7,0,0,14,20.9,14,27,133,242.3,171,303.6,14,49
"681",0,17,32.85,76.63,0,0,22.54,18.84,23,6,358.6,51,4557.183333,"∑Ò",211,245,428,0,0,28,351,450,628,127,0,0,46,0,0,456,552.9,364,435.2,92,117.7,0,0,22,14.4,27,33.7,122,157.3,211,230.9,14,79
"682",6.3,21.76,0,19.74,8.06,5.43,0,62.31,31.76,6.13,329.2,244,12897.71667,"∑Ò",146,124,38,100,132,0,602,384,81,10,383,512,0,29,54.5,241,795.5,187,671.9,83,178.2,0,0,30,91.7,19,125.2,55,148,146,530,9,40
"683",3.84,0,0,0,0,7.69,0,10.64,5.41,6.76,94,50,588.1333333,"∑Ò",75,57,132,0,0,0,167,124,266,25,0,0,0,0,0,132,221.1,86,156.3,46,64.8,0,0,5,2.7,2,0.8,57,85.3,75,127.6,3,24
"684",0,2.6,0,5.67,2.31,1.55,0,20.37,29.4,5.64,102.11,63,6149.466667,"∑Ò",130,201,290,12,29,0,208,279,375,26,20,66,0,0,0,331,313.4,250,244.5,81,68.9,0,0,3,3,6,3.2,84,80.3,130,143.3,9,46
"685",6.92,0.1,0,8.15,3.2,2.16,0.11,15.66,17.66,11.24,109.52,1,0,"∑Ò",116,104,217,0,0,3,213,165,336,39,0,0,3,0,0,220,254,167,169.9,53,84.2,0,0,26,38.2,26,40.5,58,65.6,116,148,8,23
"686",5,1.4,13.2,3.74,0.55,0.37,0,41.88,64.04,4.82,146.21,138,17212.68333," «",74,99,173,0,0,0,178,237,401,14,0,0,0,54,72,119,249.1,122,235.6,51,85.4,0,0,33,36.4,0,0,31,52.5,74,138.7,6,31
"687",0.98,2.6,0,5.37,2.19,1.47,0,32.72,1.37,5.77,84,107,30640.73333,"∑Ò",45,44,72,1,16,0,90,113,150,25,1,27,0,0,0,89,156.4,68,114.8,21,41.6,0,0,5,6.1,15,13,22,42.8,45,67.2,7,27
"688",5,18.6,15.62,15.14,0.87,51.77,0,11.86,30.15,6.1,159.5,193,2450.8,"∑Ò",151,206,203,20,134,0,362,555,336,48,29,504,0,0,0,357,717,239,508.5,118,208.5,0,0,2,1.8,12,16.4,105,182.6,151,276.9,11,70
"689",2.28,0.2,0,13.61,5.56,3.74,0,24.81,8.12,10.66,144.2,8,129.5666667,"∑Ò",87,152,229,10,0,0,228,302,380,134,16,0,0,0,0,239,411.4,168,334.3,71,77.1,0,0,15,21.6,6,7,63,140.2,87,183.3,5,41
"690",1.18,2.49,0,6.44,2.63,1.76,0,26.94,1.58,5.54,139,1036,21138.05,"∑Ò",198,211,409,0,0,0,326,395,669,52,0,0,0,0,0,409,504.8,296,369.4,113,135.4,0,0,33,22.8,19,25.7,138,166.8,198,223.1,13,52
"691",7.6,23.3,0,27.56,9.59,6.45,52.2,80.92,24.52,12.26,383,96,2364.233333,"∑Ò",436,300,710,6,0,20,718,490,1073,94,11,0,30,418,421.6,318,400.8,497,497.6,239,324.8,0,0,254,264.5,17,46.7,82,95.6,436,492.7,52,91
"692",6.4,17.89,0,27.81,11.36,7.64,0,85.08,9.95,6.61,402,224,28331.9,"∑Ò",249,383,281,351,0,0,361,552,370,67,476,0,0,0,0,632,556.9,505,453,127,103.9,0,0,61,41.5,11,11.4,171,160.5,249,220,26,102
"693",5,0.3,0.6,11.92,4.88,13.32,6.37,28.38,10.8,6.48,156.32,77,4833.966667,"∑Ò",197,134,225,23,75,8,738,358,338,293,42,410,13,0,0,331,914.3,199,507.6,132,406.7,0,0,17,55.9,40,109.5,120,432.6,197,631.4,10,38
"694",1.9,4.01,0,10.36,4.21,2.84,0,43.29,10.58,8.9,216,115,6420.316667,"∑Ò",37,47,35,49,0,0,124,98,93,0,129,0,0,0,0,84,180.3,49,88.5,35,91.8,0,0,8,32.8,0,0,15,40.5,37,106,5,21
"695",0,3.2,0,3,25.66,13.59,0,14.57,23.21,6.73,111.5,18,546.6," «",146,174,20,189,111,0,396,590,37,7,538,404,0,0,0,320,828.2,227,581.9,93,246.4,0,0,31,110.3,19,26.5,83,147.1,146,325.7,6,51
"696",2.28,20.4,10.65,19.31,10.51,3.74,0,14.81,8.12,10.66,175.7,0,0," «",453,244,537,157,3,0,802,454,869,119,261,7,0,0,0,697,898.8,487,679.6,210,219.1,0,0,52,67.3,36,43.2,339,440,453,573.9,20,94
"697",4.29,1.8,0,6.84,2.59,1.74,0,22.8,15.52,6.31,100.58,0,0,"∑Ò",12,49,61,0,0,0,41,133,141,33,0,0,0,0,0,61,144.1,48,126.2,13,17.9,0,0,1,1.4,1,0.9,5,2.6,12,36.2,1,28
"698",5.22,10.99,0,157.39,3.05,2.05,92.27,34.25,2.52,8.54,374.35,361,11223.83333,"∑Ò",176,123,259,2,0,38,513,324,513,238,2,0,84,0,0,299,682.2,191,455.2,108,227.1,0,0,7,6.9,21,42.6,93,182.2,176,421.5,11,63
"699",1.92,5.2,0,7.84,3.2,2.16,0,277.27,2.66,11.24,355.81,114,280.6666667,"∑Ò",85,100,66,119,0,0,323,282,146,93,366,0,0,0,0,185,512.4,112,355.4,73,156.9,0,0,23,60.7,9,21.8,38,149.1,85,282.3,7,42
"700",1.3,5.51,0,6.58,11.63,1.8,0,33.02,1.8,6.13,137.9,80,1032.816667,"∑Ò",229,214,222,120,101,0,461,472,387,129,230,187,0,0,0,443,710.9,280,474.3,163,236.6,0,0,20,12.6,101,126.2,94,189.1,229,348.6,12,91
